uuid,url,title,image,subtitle,content
e69cc2ce-969b-4635-afd5-3372867ac9af,https://www.rt.com/news/552382-johnson-mulls-kiev-visit/,British PM considers surprise Kiev visit – media,https://mf.b37mrtl.ru/files/2022.03/xxs/62384d002030270f105adb1d.jpg,Boris Johnson reportedly wants to copy a ‘lightning’ visit to Ukraine made by officials from Eastern Europe,"British Prime Minister Boris Johnson wants to make a “lightning” visit to Kiev, even though his own security services are “having kittens” over the proposed stunt, the Daily Mail reported on Monday, citing a Whitehall source.Last week, the prime ministers of Poland, Slovenia and the Czech Republic traveled by train to the Ukrainian capital to meet President Volodymyr Zelensky, according to media reports and statements from the countries’ governments.Johnson has publicly expressed his desire to support the Ukrainian leader in any way possible. His government, however, is skeptical that meeting him in person in Kiev would be advisable at this moment, the newspaper said.“If you set aside the security concerns, which are considerable, the question is whether there is anything additional you could achieve by visiting in person, or whether it would just be a show of solidarity, and whether that is a sufficient goal in itself,” the source was quoted as saying.The city has been living in a state of constant emergency since the first days of Russia’s military offensive, which was launched in late February. There are Russian troops close to the Ukrainian capital, with regular reports of damage done to various parts of the city.Ukrainian officials claim Russia is deliberately targeting civilian facilities on a regular basis to terrorize the population. Moscow claims it only strikes military targets and that civilian sites are damaged by Russian fire only when the Ukrainian military deploys their forces near them.The three European prime ministers, Petr Fiala of the Czech Republic, Janez Jansa of Slovenia, and Mateusz Morawiecki of Poland, met Zelensky last Tuesday. The gesture of solidarity appeared to serve a secondary objective of confirming that the Ukrainian president has remained in Kiev, disproving speculation that his daily video appearances were somehow being falsified.Britain has been one of the most vocal supporters of Ukraine both before and during the ongoing security crisis. Last week, Johnson had Zelensky speak to the heads of NATO allies from Nordic and Baltic nations, who had gathered in London for an event. Before that, the Ukrainian leader received a standing ovation after a televised address to the British Parliament.Johnson had less success with an attempt to latch his party’s policies to Ukraine’s fight against Russia. He was criticized by many public figures for drawing parallels last Saturday between the Ukrainian resistance and Britain parting ways with the EU – “choosing freedom,” in his words."
e70cf0aa-debc-4791-89e8-aaffbce838b4,https://www.rt.com/news/552801-turkey-russia-burning-bridges/,Turkey warns against ‘burning bridges’ with Russia,https://mf.b37mrtl.ru/files/2022.03/xxs/62408fe0203027581d712b22.jpg,"Talking to Moscow is necessary to resolve the Ukrainian crisis, the presidential spokesman says","Turkish presidential spokesman Ibrahim Kalin warned against isolating Moscow, stating that Russia “must be heard one way or another.” The official made the remarks on Sunday, during the opening session of the Doha Forum.“If everybody burns bridges with Russia, then who’s going to talk to them, at the end of the day?” Kalin asked.At the same time, he urged international leaders to support Ukraine “by every means possible” so it can “defend” itself against the ongoing Russian offensive launched in late February. The Russian position must nonetheless be taken into consideration, he stressed.“The Russian case must be heard, one way or the other,” Kalin stated.NATO member Turkey has been striving to take a neutral stance in the ongoing conflict, and is purportedly seeking to act as a mediator between Moscow and Kiev. Unlike other members of the US-led bloc, Ankara has refused to impose economic sanctions against Russia and has kept open its diplomatic channels with both sides.It has also explicitly refused to supply its Russian-made S-400 anti-aircraft missile systems to prop up the Ukrainian military. While the potential transfer – apparently in return for Washington supplying F-35 fighter jets and American-made anti-aircraft systems – has been widely reported by western media, top Turkish officials have said it was not on the table.“This is a done deal for us. They are our property, serving our defense, so it’s over,” Turkish President Recep Tayyip Erdogan said earlier this week.Ankara has closed the Turkish Sea straits, which connect the Black Sea with the Mediterranean and the Aegean, citing the provisions of the 1936 Montreux Convention. Under the agreement, it is able to close the straits to military vessels of any nation in a state of war, as well as when it perceives itself to be under imminent attack. Neither Russia nor Ukraine has formally declared war, however.Russian launched its offensive against Ukraine on February 24, following a seven-year standoff over Ukraine’s failure to implement the terms of the Minsk agreements, and Russia’s eventual recognition of the Donbass republics of Donetsk and Lugansk. German- and French-brokered protocols had been designed to regularize the status of those regions within the Ukrainian state.Russia has now demanded that Ukraine officially declare itself a neutral country that will never join NATO. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two republics by force."
e8ada23d-e1aa-4455-acd9-09d2ee7b624f,https://www.rt.com/news/553021-us-china-choking-taiwan/,US accuses China of ‘choking’ Taiwan,https://mf.b37mrtl.ru/files/2022.03/xxs/624531e82030276b784cef7d.jpg,Washington’s top diplomat in Taipei attacks Beijing for “destabilizing” the region and threatening “all democracies”,"The head of the de facto US embassy in Taiwan has accused China of “provocative” military moves near the island. Sandra Oudkirk claimed that Beijing has undermined regional peace while vowing to “strengthen” security ties with Taipei.Oudkirk – who directs the American Institute in Taiwan, the unofficial US embassy – castigated Beijing during a speech at the local American Chamber of Commerce, on Wednesday, singling out its policies toward Taipei.“The [People’s Republic of China’s] increasingly aggressive behavior is nowhere more evident than in relation to Taiwan, where the PRC has continued to exert military, diplomatic, and economic pressure,” she said, adding that “provocative military activities” near Taiwan are “destabilizing, risk miscalculation, and undermine regional peace and stability.”Continued efforts by Beijing to choke Taiwan’s international space, pressure its friends, and interfere in Taiwan’s democratic system represent a threat to all democracies.With Taiwanese President Tsai Ing-wen in attendance at the event, Oudkirk went on to voice “deep concerns” over “China’s alignment with Russia” following Moscow’s attack on Ukraine, appearing to draw parallels between the conflict in Eastern Europe and tensions between Taiwan and the mainland. “China is already on the wrong side of history when it comes to Ukraine and the aggression being committed by Russia,” she said, echoing previous comments from Secretary of State Antony Blinken.Though US officials have pressured Beijing to sever its ties with Russia and join a punitive sanctions campaign, China has so far refused to budge, maintaining a neutral stance toward the conflict while urging for diplomacy and an end to the fighting. Oudkirk said Washington would continue to “strengthen Taiwan’s role as a regional security partner” – part of the Joe Biden administration’s increased outreach to the island. Late last year, the president declared that the US is “committed” to defending Taiwan from any potential Chinese attack, in what appeared to be a break with a long-standing policy of ‘strategic ambiguity.’ White House officials soon walked back his comments, however. The United States has also approved a number of arms sales to Taiwan in recent months, and continues to sail warships through the contested Taiwan Strait on a near-monthly basis despite repeated warnings from Beijing to stay out of its “internal affairs.” China considers Taiwan to be its sovereign territory, though the island has long been self-governed and refers to itself as the Republic of China.Founded as a non-profit corporation, the American Institute in Taiwan now serves as the informal US embassy and has received most of its funding from the State Department since the United States ended diplomatic recognition of Taipei with the Taiwan Relations Act of 1979. Currently, only a handful of nations recognize Taiwan as a sovereign country, among them Guatemala, Honduras, Haiti and the Vatican City."
ea1a6196-2f9d-40ce-bb43-98351e59cc8d,https://sputniknews.com/20220322/kremlin-on-bidens-claim-of-possible-cyberattacks-russia-doesnt-engage-in-banditism-at-state-level-1094081699.html,Kremlin Rejects Biden's Claim of Looming Russian Cyberattack: We Don't Conduct State-Level Banditry,https://cdnn1.img.sputniknews.com/img/07e6/03/16/1094083537_0:0:650:265_1440x900_80_0_1_c631a3e25dd2d2c5b1f279798e0f91eb.jpg?source-sid=cc_by_30,"On Monday, President Biden talked up the dangers that Russian ""cyber capacity"" poses to the United States,  and warned that Russia's President Vladimir Putin will be likely to use cyberattacks now that western sanctions over Ukraine have meant that his ""back is against the wall"".","The US can rest assured that it won't become the victim of Russian cyberattacks, because Moscow does not engage in such activities, the Kremlin's spokesman Dmitry Peskov has said. Peskov's comments follow remarks made by President Biden on Monday warning that Russian cyberattacks were probably imminent. ""The magnitude of Russia's cyber capacity is fairly consequential and it's coming,"" Biden said, speaking at a business event in Washington, DC on Monday. Citing the ""unprecedented economic costs"" that the US and its allies have imposed on Russia over its military operation in Ukraine, the president suggested that ""the more Putin's back is against the wall, the greater the severity of the tactics he may employ,"" and that ""one of the tools he's most likely to use in my view, in our view, is cyberattacks."" Biden cited ""evolving intelligence"" suggesting that Russia was ""exploring options for potential cyberattacks,"" and called on the private sector, including companies operating critical infrastructure, to ""harden your cyber defence immediately."" Biden's deputy national security adviser for cyber and emerging technology, Anne Neuberger, told reporters later Monday that the US has no actual evidence about any specific cyber threat from Russia, and declined to name which sectors were at risk. However, she did say that ""some preparatory activity"" by malicious actors was taking place, but did not elaborate. The United States and its allies have spent years accusing Russia of planning or engaging in a broad range of criminal activities online, including the hacking of both commercial organisations and government institutions and even attempts to rig elections. Russian officials have consistently dismissed allegations of involvement in a state-backed cyberwar against the US for lack of concrete evidence, and have criticised America's decision to turn down Russian proposals for cooperation against cybercrime. While accusing Russia and countries such as Iran, China and North Korea of harbouring malevolent cyber intentions, the Biden administration has remained largely silent on the state-sanctioned cyber crimes of allies such as Israel. "
e88f569d-5e22-4c22-935a-b047e6053a73,https://www.rt.com/russia/552659-sanctions-journalists-crimea-donbass/,American journalists exempted from Russia sanctions,https://mf.b37mrtl.ru/files/2022.03/xxs/623ce8c6203027079b5f40ef.jpg,"New rules allow US media to operate in Crimea, Donetsk and Lugansk despite anti-Russia sanctions","American media organizations seeking to operate in Crimea, Donetsk and Lugansk, which are described as “regions of Ukraine,” are allowed to do so under certain conditions, the US Treasury Department announced on Thursday in guidelines issued to clarify sanctions against Russia.However, Kiev itself only permits entry through its own border checkpoints, which is not practical at present. The Ukrainian authorities consider access from Russia to be a breach of immigration rules. According to the document called General License 25, news reporting organizations and their employees, considered to be US persons, are allowed to engage in transactions deemed “necessary to their journalistic activities” in the areas concerned, the Treasury said. Media organizations can remunerate their American and local staff, lease office space, pay for cell phones and satellite uplinks and news feeds, honor any sales or employment taxes involved, and even purchase necessary equipment, so long as it’s taken back to the US or another country when it’s no longer needed, the Treasury memo said.The conditions apply to the “Crimea region of Ukraine, the so-called Donetsk People’s Republic (DNR) or Luhansk People’s Republic (LNR) regions of Ukraine, or such other regions of Ukraine as may be determined by the Secretary of the Treasury,” according to the memo.Though the US considers all three Ukrainian territory,  Crimea rejoined Russia in 2014, while Moscow recognized the Donbass republics as independent in February.In further general license memos, the US also allowed transactions “necessary for the activities of diplomatic missions of third countries located in the Russian Federation” and extended the deadline for wrapping up transactions related to imports of seafood from Russia until June 23.The US and its NATO allies embargoed Russia after Moscow attacked Ukraine in late February, following a seven-year standoff over Kiev’s failure to implement the terms of the Minsk agreements and end the conflict with the breakaway regions of Donetsk and Lugansk. Russia ended up recognizing the two as independent states, at which point they asked for military aid.Russia demands that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two Donbass republics by force."
e93918ab-3be7-4107-9a26-6a2318447113,https://www.rt.com/russia/552408-kiev-mall-bombing-military/,Moscow explains missile strike on Kiev mall,https://mf.b37mrtl.ru/files/2022.03/xxs/623889db85f5400b1b017469.jpg,The Russian military says it ordered the hit after discovering Ukrainian rocket launchers parked on site,"The Russian Defense Ministry has released a video it claims shows Ukrainian rocket artillery for which civilian buildings had been used as cover before it was hidden inside a Kiev shopping mall. The site was destroyed overnight in a missile strike, which the Ukrainian authorities described as an indiscriminate bombing of a civilian target.“On March 21, during the night, a high-precision long-distance weapon was used to destroy a battery of Ukrainian multiple rocket launcher artillery and the base where they stored ammunition in a defunct shopping center,” Major General Igor Konashenkov told reporters.The Russian military spokesman added that Ukrainian troops had been using the Vinogradar neighborhood as a base for their operations, showing surveillance footage to that effect. The video ends with what looks like a single missile striking the site.The Retroville shopping center, situated between the Vinogradar and Podolsk neighborhoods on the northwestern side of Kiev, was struck during the night. Ukraine’s emergency services reported on Monday that rescuers had recovered eight bodies from the scene.A nine-story building – the tallest of several on the site – was heavily damaged by the blast and subsequent fire, which was only extinguished at around midday on Monday. The general area was devastated, according to images of the aftermath. Windows in residential buildings hundreds of meters away were reportedly shattered by the shockwave.The office of Ukraine’s prosecutor general said the attack had been conducted by Russia in clear violation of the rules of war and would be investigated as a premeditated mass murder.Before Moscow showed the drone footage, there was widespread speculation online that Russia might have launched the attack after seeing videos on Ukrainian social media showing the launchers at Retroville.Several Facebook, Twitter, and TikTok users had posted images and videos of the rocket artillery being operatied in the area, and even parked up in what looked like a garage or an underpass between two parking lots.RT could not immediately verify whether the footage was authentic or had been manipulated. The individual behind one of the Facebook accounts that had made the connection between the photos and the strike apologized for having shared their post and subsequently deleted it, after others accused them of being a Russian propagandist spreading fake news to justify the attack.#Ukraine: The ""Sport Life"" gym outside the Retroville shopping mall in #Kyiv was hit by a RF missile. In an pic taken beforehand, 4+ UA mil vehicles can be seen underneath; these may be MRL (BM-27/21) or supply trucks but unfortunately resolution is too bad to be totally sure. pic.twitter.com/oW73FpuGjjMoscow attacked its neighbor in late February, following a seven-year standoff over Ukraine’s failure to implement the terms of the Minsk agreements, and Russia’s eventual recognition of the Donbass republics of Donetsk and Lugansk. German- and French-brokered protocols had been designed to regularize the status of those regions within the Ukrainian state.Russia has now demanded that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two republics by force."
ea57c1d2-bce0-435c-b0c1-9706f21d097a,https://www.rt.com/news/553025-france-intelligence-chief-sacked/,Spy chief loses job over Ukraine – media,https://mf.b37mrtl.ru/files/2022.03/xxs/624562e485f5400ee803c2c4.jpg,The French general that headed military intelligence was reportedly fired due to the Russian operation against Kiev,"The French government has decided to replace the head of the Directorate of Military Intelligence (DRM), national media reported on Wednesday citing sources. General Eric Vidaud was fired just seven months after getting the job, allegedly for being blindsided by Russia’s attack on Ukraine.Vidaud was appointed military intelligence chief last summer. He previously headed the French Special Operations Command (COS) and was credited with the killing of the leader of Al-Qaeda in the Islamic Maghreb (AQIM) in June 2020.According to French media, the general’s short tenure at the helm of military intelligence was ended by the mismanagement of the Ukraine crisis and the government’s intention to drastically reorganize the agency in the wake of Russia’s attack on the country, last month.The termination was first reported by the newspaper L’Opinion and later covered by other outlets, including state-backed Agence France-Presse (AFP). They cited sources familiar with the situation.According to AFP, rumors about Vidaud’s imminent resignation were circulating in the French military for several days. Some expected him to receive another high-ranking position, but apparently the general will not have that option.Earlier this month, the chief of staff of the French Army, General Thierry Burkhard, told Le Monde that French intelligence failed to predict Russia’s military operation, unlike their American counterparts.One source cited by AFP suggested that sacking the DRM chief over Ukraine was not particularly reasonable, because the agency’s job is to assess military capabilities, not the intentions of foreign governments – and the agency correctly said Russia had the means to attack Ukraine.“We can’t boil this change of leadership down to the Ukrainian situation alone. It is also about reorganizing the service,” the source said.The news agency said the Ukraine crisis is making the French government rethink how it treats military intelligence. It will likely have a more prominent role as a geopolitical tool in the future, so relevant reforms are required in the agency supplying it, according to an expert cited by AFP."
eb198f86-25c4-430f-a475-2cf15f617ac4,https://www.rt.com/news/552798-australia-china-ambassador-morrison/,Australian PM explains refusal to meet China’s envoy,https://mf.b37mrtl.ru/files/2022.03/xxs/62406dc42030273a472d0fb4.jpg,"It would be a sign of “weakness” after Beijing’s suspension of minister-to-minister talks, Prime Minister Scott Morrison said","Scott Morrison declined to meet with China’s new ambassador to Australia earlier this month because it would have been a sign of “weakness” after Beijing suspended ministerial engagement, the prime minister has explained.Earlier this week, local media reported that Morrison had recently declined a formal request for a meeting from China’s new envoy, Xiao Qian.“So long as China continues to refuse to have dialogue with Australian ministers and the prime minister, I think that’s an entirely proportional response,” Morrison said as he explained his decision to journalists on Saturday.“That would be a demonstration of weakness and I can assure you as prime minister that’s the last message I’d ever send to China,” he insisted.With Beijing blocking minister-to-minister contacts, “Australians would see it as very inappropriate for me to engage in that dialogue with an ambassador,” the prime minister stated.Xiao eventually ended up holding talks with Australian Foreign Minister Marise Payne. This did not result in any diplomatic breakthrough, but still became the most high-profile meeting between officials from the two Pacific rivals in almost two years.During his meetings with private-sector representatives in recent weeks, the ambassador relayed a message to the Australian authorities from Chinese President Xi Jinping: “Australia has been treating China like the enemy. Australia has to decide whether it is China’s enemy or China’s friend.”This will likely be a complicated decision for Canberra, considering the recent leak of a draft security deal between China and the Solomon Islands, which could well see Beijing establishing a naval base in the Oceania region. Morrison said the development was of “great concern across the Pacific family.”Australia maintains strong influence in the Solomon Islands, providing it with financial aid and security. The Australian military and police are set to remain in the country until December 2023 after being deployed there in 2019 to help quell riots that were provoked by the local government’s decision to switch diplomatic ties from Taiwan to Beijing.Canberra also recently slammed Beijing for its “chilling silence” regarding the Russian military operation in Ukraine and its refusal to introduce any sort of sanctions against Moscow.Meanwhile, China has been angered by Australia’s participation in the AUKUS deal with the US and the UK, which was announced last year and is aimed at arming Canberra with a fleet of nuclear-powered submarines.Relations between the two countries took a turn for the worse in 2020, deteriorating when Australia called for a global probe into the origins on Covid-19 and how it spread. Beijing, which had been vigorously rejecting attempts to pin the blame for the pandemic on it, responded by banning imports of some Australian products, including coal, barley and lobsters."
e8be54ec-f4c0-453c-a754-a6bd2d3d5126,https://www.rt.com/russia/552623-us-ukraine-experimental-drugs/,Russia claims US tested experimental drugs on Ukrainian soldiers,https://mf.b37mrtl.ru/files/2022.03/xxs/623cc33b85f540451f6c7edd.jpg,The Russian military has raised new allegations of US-sponsored secretive research in Ukraine,"The US has been involved in testing experimental drugs on “volunteers” from the ranks of the Ukrainian military, the commander of Russia's Nuclear, Biological and Chemical Protection Forces Lieutenant-General Igor Kirillov alleged during a media briefing on Thursday.The experimental drug testing came within the so-called UP-8 project, exposed by the Russian military earlier this month.“We continue to publish information about the research with the participation of Ukrainian military personnel. I would like to note that such work is prohibited in the United States and is carried out by the military outside of the country,” the official stated.“According to data published in the Bulgarian media, about 20 Ukrainian soldiers died during the experiments in the Kharkov laboratory alone, and another 200 were hospitalized,” Kirillov added, while claiming that “more than four thousand people” were involved in the testing in Ukraine.The official presented a document, purportedly sent by a Ukrainian military attaché in the US to the country’s defense ministry in April last year. The document highlights a meeting between the attaché and representatives of the US-Canadian company Skymount, which is involved in AI-related research.According to the document, the company demonstrated to the Ukrainian officials its solutions in long-range observation, as well as the Deep Drug AI, a system used for screening and developing drugs. The system “performs the work of 60-person years per day, greatly reducing the manual labor hours to generate new target molecules from existing, pre-approved drugs,” according to its developers.“The received documents confirm an attempt to test previously untested drugs on [the Ukrainian soldiers]. We are talking about the screening system for pharmaceuticals ‘Deep Drug’, which have not passed the licensing procedure in the US and Canada,” Kirillov stated.The particular cynicism of American sponsors lies in the fact that the developer, the Skymount company, offered to purchase the system on a commercial basis, despite the fact that employees of the Ministry of Defense of Ukraine were involved as volunteers.Ukraine is not the first country to be used for US military-backed pharmaceutical research, Kirillov noted. In 2010, for instance, Indonesia shut down the US Navy Medical Center in Jakarta, which was apparently involved in a similar project, over “numerous violations,” he added.Moscow raised the allegations of questionable US-sponsored pharmaceutical and biological research taking place in secretive laboratories scattered across Ukraine after it sent troops into the neighboring country late in February. The attack came following a seven-year standoff over Ukraine’s failure to implement the terms of the Minsk agreements, and Russia’s eventual recognition of the Donbass republics in Donetsk and Lugansk.The German- and French-brokered protocols had been designed to regularize the status of those regions within the Ukrainian state. Russia has now demanded that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc. Kiev insists the Russian offensive was completely unprovoked and has denied claims it was planning to retake the two republics by force."
eb222f37-aedc-4c65-87f0-362da90b8493,https://www.rt.com/russia/552342-turkey-ukraine-russia-ceasefire/,Ukraine and Russia close to agreement on ‘critical’ issues – Turkey,https://mf.b37mrtl.ru/files/2022.03/xxs/623738a72030271d6410c975.jpg,Ankara is ‘hopeful of a ceasefire’ if both sides remain where they are on key details,"Turkish Foreign Minister Mevlut Cavusoglu has said Ukraine and Russia are nearing agreement on “critical” issues and that Ankara believes a ceasefire is possible provided neither side decides to backtrack.In an interview with Istanbul daily Hurriyet, on Sunday, Cavusoglu – who traveled to Moscow and Kiev for meetings last week – indicated that there had been “rapprochement in the positions of both sides on important subjects, critical subjects.”“We can say we are hopeful for a ceasefire if the sides do not take a step back from the current positions,” he added, without offering further details.Turkish presidential spokesman Ibrahim Kalin told Al Jazeera, however, that Moscow and Kiev were close on four main issues, citing Russia’s red line of Ukraine vowing not to join NATO, demilitarization and “denazification” of the country, and the protection of the Russian language.Kalin said a permanent ceasefire would have to come through a direct meeting with Russian President Vladimir Putin and his Ukrainian counterpart Volodymyr Zelensky, Reuters reported. Ukrainian presidential aide Mikhail Podolyak said on Thursday that Zelensky could meet Putin “in the coming weeks” but only if a peace treaty was ready.Several rounds of talks between the Russian and Ukrainian delegations in Belarus have failed to produce breakthroughs, but have led to cooperation on organizing humanitarian corridors for the evacuation of civilians.Last week, the Financial Times reported that “significant” progress had been made in the talks and that a 15-point plan had been drafted. However, the report was refuted by both Moscow and Kiev.Moscow attacked its neighbor in late February, following a seven-year standoff over Ukraine’s failure to implement the terms of the Minsk agreements, and Russia’s eventual recognition of the Donbass republics in Donetsk and Lugansk.Russia has now demanded that Ukraine officially declare itself a neutral country that will never join the US-led NATO military bloc, while Kiev insists the Russian offensive was completely unprovoked and has denied allegations that it was planning to retake the two breakaway regions by force."
eb41237c-36c2-4760-80d6-beab42fdb0a7,https://www.rt.com/business/552458-no-extra-russian-gas-europe/,Russia's Gazprom books no extra gas supplies to Europe,https://mf.b37mrtl.ru/files/2022.03/xxs/6239abe22030270cd9564f7d.jpg,Deliveries in April look to remain at contracted level,"Gazprom has not booked any additional capacity for next month on the Yamal-Europe pipeline to Germany, according to monthly auction results released on Monday, suggesting that Russia does not intend to raise natural gas supplies to Europe.Data from Europe’s gas transit booking platforms RBP and GSA Platform shows that Russia's energy giant did not secure any capacities with the Polish leg of the pipeline for April.The decision appears to show that Gazprom will continue using the route as and when necessary, booking extra capacities at single-price daily auctions, Neftegaz.ru portal explained. The industry resource added that Gazprom only uses the Yamal-Europe gas pipeline, which runs across Russia, Belarus, Poland and Germany, as an extra route to balance deliveries. The long-term contract to use this pipeline expired in May 2020 and was not extended.The main pipeline delivering Russian gas to European consumers is Nord Stream, which runs along the Baltic Sea bed to Germany. Another route is via Ukraine’s gas transit system. However, an auction of extra capacities through Ukraine’s gas transit system was canceled on Monday, as no such capacity was offered by Ukraine.According to energy news site Oilprice.com, Gazprom not booking any space for April on the Yamal-Europe gas pipeline suggests that Russia has no intention to raise its natural gas supply to Europe.The Russian energy giant has been blamed for artificially tightening European gas market by reducing its natural gas exports to the continent at the beginning of this year, compared to the same period in 2021.Gazprom has insisted that it is not to blame for the soaring prices of natural gas, as it fulfils its long-term contract obligations, adding that it has not received requests for additional volumes above contractual thresholds.Gazprom’s figures show that its gas deliveries to Europe in the first two weeks of March were at the highest level since last August.Europe receives 40% of natural gas it needs from Russia but is now seeking to reduce its dependency by sourcing imports from other countries and scaling up renewables. The EU plans to slash demand for Russian imports by two-thirds this year and completely eliminate its dependence on Russian gas before 2030.For more stories on economy & finance visit RT's business section"
eb5c34f4-0cfd-43c3-a090-d0afa4be39cd,https://sputniknews.com/20220321/russian-court-bans-facebook-instagram-for-extremism-1094057301.html,"Russian Court Bans Facebook, Instagram for Extremism",https://cdnn1.img.sputniknews.com/img/07e6/03/15/1094057969_0:0:3077:2047_1440x900_80_0_1_b67c2b338df25d32d5bf7f7a94dd20c6.jpg?source-sid=,"The court’s decision comes in response to Meta's decision to temporarily allow calls for violence against the Russian military by users in Ukraine amid an ongoing special military operation by Russian troops. While two of Meta's platforms are affected, its WhatsApp messaging app is allowed to continue to operate in Russia.","The Tverskoy district court in Moscow, Russia has finished reviewing charges against Meta's Facebook and Instagram platforms and ruled to ban both on the territory of Russia over ""extremist activities"". The court stated that the decision will take effect immediately, although Russia’s communications watchdog Roskomnadzor has already started preliminarily blocking the two social media platforms. At the same time, the court order does not affect another Meta product – the messaging platform WhatsApp. The judge explained the decision by the fact that WhatsApp does not have the ability to publicly spread illegal information. The prosecutor in the case against Facebook and Instagram earlier stated that Russian users won't face punishment for continuing to use the services provided by the two platforms, but did not delve into legal details. The prosecution argued that Meta's activities on the two social media platforms were aimed against Russia and its armed forces. Meta's lawyers at the Tverskoy district court said that they had altered their guidelines and banned all forms of Russophobia and calls for discrimination against Russian civilians, as well as calls for killing heads of government. Facebook was banned in Russia already prior to the court's decision due to its repeated acts of censorship against the pages of Russian media outlets. Russia’s Roskomnadzor had issued several warnings to the social media giant over the course of the past two years demanding that it lift the suspensions, but mostly to no avail. "
eb7752bb-82bf-47d6-8d36-d4c744d6a894,https://sputniknews.com/20220324/uk-families-to-face-annual-energy-bills-of-up-to-2800-as-wholesale-costs-buffet-up-price-cap-1094140732.html,"UK Families to Face Annual Energy Bills of Up to £2,800 as Wholesale Costs Buffet Up Price Cap",https://cdnn1.img.sputniknews.com/img/07e5/0a/01/1089571712_0:0:2048:1367_1440x900_80_0_1_1d2dd4b3ceb992210b76979576c73537.jpg?source-sid=not_sputnik_photo,"An analysis from the Resolution Foundation had earlier warned that soaring food and energy prices would likely drive a fresh inflation spike of over 10 percent for the poorer UK households by the coming autumn, warning that the rising cost of living for British families would hit low and middle-income families the most.","British households have been warned by forecasters of the possibility that their average annual energy bill might soar to around £2,800 ($3,691) by autumn.  Record surges in global gas prices have already driven a 54 percent energy price cap rise. After it is raised on 1 April by regulator Ofgem, bills will increase by around £693 ($913), from £1,277 to £1,971 for those on default tariffs paying by direct debit, affecting 22 million customers. The energy price gap is the maximum amount that suppliers can charge customers for each unit of gas and electricity they use. Prepayment customers will see an increase of £708 from £1,309 to £2,017. However, The Office for Budget Responsibility (OBR) in its detailed predictions for the economy warned that the price cap is likely to rise by another 42 per cent in October – a 120 per cent increase on a year earlier. Resulting in skyrocketing costs hitting the nation, it could hike up household energy bills by another £830, with Brits having to fork out an annual sum of close to £3,000. The forecaster also factored in the fallout from the ongoing Russian operation to demiltarise and de-Nazify Ukraine, after the Donetsk and Lugansk People’s Republics (DPR and LPR) appealed for help in defending themselves against continued attacks from Kiev forces. In response to what has been labelled “an invasion”, the US and its allies have slapped Moscow with massive sanctions. According to the OBR, inflation was anticipated to reach a 40-year high of 8.7 per cent next winter. It warned that higher inflation would invariably erode real incomes and consumption, slashing GDP growth in 2022 from 6.0 per cent in the October forecast to 3.8 per cent. The independent UK economic forecaster predicted that a racing inflation, “outpacing” nominal earnings, coupled with a net taxes rise in April, would set livings standards plummeting by 2.2 per cent in 2022-23. The watchdog summed up that it would be the largest financial year real living standards fall since records began in 1956. “Despite the £9billion in fiscal support for household energy bills delivered in the Spring Statement, pressure for more could build if the energy price cap in October does rise by the roughly 40 per cent assumed in our central forecast,” concluded ORB. Indeed, the Spring Statement, delivered by UK Chancellor Rishi Sunak on Wednesday, contained an offering of measures by the British government to help people cope with the rising prices. But despite its tax cuts and additional benefits for low-income people, the mini-budget was criticized by some analysts and opposition lawmakers as falling short of what was needed under the circumstances. Sunak, in his speech, announced  that the government would slash 5p off the tax on a litre of gasoline and diesel for a year, promising it would save the average car driver about £2 a week. Furthermore, another £500 million are to be added to the Household Support Fund, distributed by councils to help families on low incomes. Billed as the “largest ever” tax cut , another announcement was the increase in the income threshold that workers must meet before paying National Insurance. The broad tax funds state pensions and some benefits. The Chancellor scrapped a plan to increase the threshold by just £300, replacing it with a “personal tax cut” worth £330 to the average worker, he told MPs. According to the Institute for Fiscal Studies, this would compensate 70 percent of workers who will be hit by the 1.25 per cent hike in national insurance contributions (NICs) coming into effect next week. Rishi Sunak has also made an offer of zero-VAT rating for green home improvements, such as installation of solar panels and heat pumps, as part of a push to offset reliance on gas. Martin Lewis, who runs the Money Saving Expert website, was cited by The Independent as being frustrated with the Chancellor’s “limited” measure on energy. The OBR also stated that Rishi Sunak’s Spring Statement measures did no more than remove one-sixth of the tax hikes previously announced, with the overall tax take set to reach its highest level since the 1940s. The watchdog added that after a £6 billion cut in national insurance contributions (NICs,) coming into effect in July, and £5 billion reduction in income tax in 2024, the overall tax take will rise from 33 per cent of GDP in 2019-20 to 36.3 in 2026-27. Financial advice journalist Martin Lewis, speaking on Radio 5 Live following Rishi Sunak's Spring Budget announcement, has warned: Let's stay in touch no matter what! Follow our Telegram channels to get all the latest news: Sputnik News US - https://t.me/sputniknewsus Sputnik News India - https://t.me/sputniknewsindia "
